day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,60900,SQUID_INK,1843,1,1841,29,,,1844,29,,,,,1843.5,526.9609375
1,60900,KELP,2036,1,2033,29,,,2037,29,,,,,2036.5,291.7890625
1,61000,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997,1134
1,61000,SQUID_INK,1841,26,,,,,1844,26,,,,,1842.5,530.7148438
1,61000,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,292.2265625
1,61100,KELP,2034,31,,,,,2037,31,,,,,2035.5,294.0625
1,61100,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1136
1,61100,SQUID_INK,1841,31,,,,,1844,31,,,,,1842.5,533.9257813
1,61200,SQUID_INK,1841,24,,,,,1844,22,,,,,1842.5,526.09375
1,61200,KELP,2034,24,,,,,2037,22,,,,,2035.5,293.875
1,61200,RAINFOREST_RESIN,9998,1,9995,22,,,10005,22,,,,,10001.5,1136
1,61300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1136
1,61300,SQUID_INK,1841,27,,,,,1844,27,,,,,1842.5,529.2421875
1,61300,KELP,2034,27,,,,,2037,27,,,,,2035.5,293.6953125
1,61400,SQUID_INK,1841,28,,,,,1844,28,,,,,1842.5,529.6855469
1,61400,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,1136
1,61400,KELP,2034,28,,,,,2037,28,,,,,2035.5,296.9609375
1,61500,KELP,2036,1,2034,22,,,2037,22,,,,,2036.5,296.9609375
1,61500,RAINFOREST_RESIN,9998,4,9995,22,,,10005,22,,,,,10001.5,1136
1,61500,SQUID_INK,1844,1,1842,22,,,1845,22,,,,,1844.5,542.2636719
1,61600,SQUID_INK,1844,28,,,,,1847,1,1848,27,,,1845.5,568.8925781
1,61600,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1136
1,61600,KELP,2034,28,,,,,2037,28,,,,,2035.5,295.7929688
1,61700,SQUID_INK,1840,23,,,,,1843,23,,,,,1841.5,522.5507813
1,61700,KELP,2034,23,,,,,2037,23,,,,,2035.5,294.921875
1,61700,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1136
1,61800,SQUID_INK,1840,25,,,,,1843,26,,,,,1841.5,521.8945313
1,61800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1136
1,61800,KELP,2034,25,,,,,2037,26,,,,,2035.5,294.0585938
1,61900,KELP,2033,28,,,,,2037,28,,,,,2035,293.3710938
1,61900,SQUID_INK,1840,28,,,,,1843,28,,,,,1841.5,523.6875
1,61900,RAINFOREST_RESIN,9995,28,,,,,10002,8,10005,28,,,9998.5,1136
1,62000,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1136
1,62000,KELP,2033,24,,,,,2037,24,,,,,2035,302.8476563
1,62000,SQUID_INK,1840,24,,,,,1843,24,,,,,1841.5,529.984375
1,62100,KELP,2034,2,2033,25,,,2037,27,,,,,2035.5,302.6171875
1,62100,SQUID_INK,1840,27,,,,,1843,27,,,,,1841.5,526.7265625
1,62100,RAINFOREST_RESIN,9996,2,9995,25,,,10002,3,10004,2,10005,25,9999,1136
1,62200,SQUID_INK,1840,24,,,,,1842,1,1843,24,,,1841,525.4765625
1,62200,RAINFOREST_RESIN,9998,9,9996,2,9995,22,10004,2,10005,22,,,10001,1136
1,62200,KELP,2034,24,,,,,2036,1,2037,24,,,2035,304.7773438
1,62300,KELP,2033,21,,,,,2037,21,,,,,2035,304.5
1,62300,SQUID_INK,1838,21,,,,,1841,21,,,,,1839.5,489.1875
1,62300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1136
1,62400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1136
1,62400,KELP,2034,24,,,,,2037,24,,,,,2035.5,305.0195313
1,62400,SQUID_INK,1837,24,,,,,1841,24,,,,,1839,472.921875
1,62500,KELP,2034,2,2033,25,,,2037,27,,,,,2035.5,304.0039063
1,62500,SQUID_INK,1836,27,,,,,1839,27,,,,,1837.5,442.671875
1,62500,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1136
1,62600,SQUID_INK,1835,22,,,,,1838,22,,,,,1836.5,415.2226563
1,62600,RAINFOREST_RESIN,9998,6,9996,1,9995,21,10004,1,10005,21,,,10001,1136
1,62600,KELP,2034,1,2033,21,,,2037,22,,,,,2035.5,303.4726563
1,62700,KELP,2033,25,,,,,2037,25,,,,,2035,303.75
1,62700,SQUID_INK,1834,25,,,,,1837,25,,,,,1835.5,391.6054688
1,62700,RAINFOREST_RESIN,9998,3,9995,25,,,10005,25,,,,,10001.5,1136
1,62800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1136
1,62800,KELP,2033,22,,,,,2037,22,,,,,2035,315.2265625
1,62800,SQUID_INK,1834,22,,,,,1837,22,,,,,1835.5,408.2480469
1,62900,KELP,2033,22,,,,,2037,22,,,,,2035,315.2285156
1,62900,SQUID_INK,1834,22,,,,,1837,22,,,,,1835.5,405.5742188
1,62900,RAINFOREST_RESIN,10002,11,9998,3,9996,2,10004,2,10005,20,,,10003,1184
1,63000,SQUID_INK,1834,30,,,,,1838,30,,,,,1836,408.6972656
1,63000,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1206
1,63000,KELP,2033,30,,,,,2037,30,,,,,2035,315.2265625
1,63100,SQUID_INK,1835,30,,,,,1838,30,,,,,1836.5,412.8339844
1,63100,KELP,2034,30,,,,,2037,30,,,,,2035.5,316.9042969
1,63100,RAINFOREST_RESIN,9995,30,,,,,9998,1,10005,30,,,9996.5,1206
1,63200,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1208
1,63200,KELP,2034,1,2033,24,,,2037,25,,,,,2035.5,315.5625
1,63200,SQUID_INK,1837,25,,,,,1840,25,,,,,1838.5,424.4863281
1,63300,SQUID_INK,1837,1,1835,30,,,1838,30,,,,,1837.5,411.5898438
1,63300,KELP,2036,1,2033,30,,,2037,30,,,,,2036.5,316.3398438
1,63300,RAINFOREST_RESIN,10002,4,9995,30,,,10005,30,,,,,10003.5,1208
1,63400,SQUID_INK,1834,24,,,,,1837,24,,,,,1835.5,408.5302734
1,63400,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1216
1,63400,KELP,2034,2,2033,22,,,2037,24,,,,,2035.5,316.4160156
1,63500,SQUID_INK,1837,3,1836,28,,,1839,28,,,,,1838,418.7382813
1,63500,KELP,2034,3,2033,28,,,2037,28,,,,,2035.5,316.921875
1,63500,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,1216
1,63600,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1216
1,63600,KELP,2036,1,2033,22,,,2037,22,,,,,2036.5,316.2070313
1,63600,SQUID_INK,1838,1,1836,22,,,1839,22,,,,,1838.5,417.9853516
1,63700,SQUID_INK,1835,21,,,,,1836,5,1837,7,1838,21,1835.5,414.5639648
1,63700,KELP,2033,21,,,,,2035,12,2037,21,,,2034,317.2695313
1,63700,RAINFOREST_RESIN,9995,21,,,,,10000,5,10002,7,10005,21,9997.5,1216
1,63800,SQUID_INK,1834,28,,,,,1837,28,,,,,1835.5,415.1074219
1,63800,RAINFOREST_RESIN,9996,1,9995,27,,,9998,1,10004,1,10005,27,9997,1216
1,63800,KELP,2034,1,2033,27,,,2037,28,,,,,2035.5,329.2675781
1,63900,SQUID_INK,1833,22,,,,,1834,2,1836,22,,,1833.5,412.5151367
1,63900,KELP,2033,22,,,,,2035,2,2037,22,,,2034,329.09375
1,63900,RAINFOREST_RESIN,9995,22,,,,,10000,2,10005,22,,,9997.5,1218
1,64000,RAINFOREST_RESIN,9995,30,,,,,9998,11,10002,10,10005,30,9996.5,1218
1,64000,KELP,2034,2,2033,30,,,2037,30,,,,,2035.5,330.0136719
1,64000,SQUID_INK,1831,32,,,,,1834,30,,,,,1832.5,401.1708984
1,64100,KELP,2034,2,2033,26,,,2035,4,2037,28,,,2034.5,329.6816406
1,64100,SQUID_INK,1834,2,1833,26,,,1835,4,1837,28,,,1834.5,415.3964844
1,64100,RAINFOREST_RESIN,9996,2,9995,26,,,10002,4,10004,2,10005,26,9999,1240
1,64200,KELP,2033,27,,,,,2037,27,,,,,2035,328.9238281
1,64200,SQUID_INK,1833,27,,,,,1836,27,,,,,1834.5,407.5527344
1,64200,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1240
1,64300,SQUID_INK,1834,2,1833,22,,,1836,22,,,,,1835,413.9042969
1,64300,RAINFOREST_RESIN,9998,4,9996,2,9995,20,10004,2,10005,20,,,10001,1240
1,64300,KELP,2034,2,2033,22,,,2037,22,,,,,2035.5,329.3789063
1,64400,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1240
1,64400,KELP,2034,4,2033,29,,,2037,29,,,,,2035.5,329.5722656
1,64400,SQUID_INK,1835,33,,,,,1838,29,,,,,1836.5,424.359375
1,64500,KELP,2034,7,2033,22,,,2037,22,,,,,2035.5,328.9667969
1,64500,SQUID_INK,1836,29,,,,,1839,22,,,,,1837.5,431.6044922
1,64500,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1240
1,64600,KELP,2033,29,,,,,2037,29,,,,,2035,328.96875
1,64600,SQUID_INK,1836,29,,,,,1839,29,,,,,1837.5,430.5009766
1,64600,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1240
1,64700,SQUID_INK,1839,29,,,,,1842,29,,,,,1840.5,454.6611328
1,64700,RAINFOREST_RESIN,10002,1,9996,1,9995,28,10004,1,10005,28,,,10003,1276
1,64700,KELP,2033,29,,,,,2037,29,,,,,2035,329.2714844
1,64800,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1278
1,64800,KELP,2033,21,,,,,2034,1,2037,21,,,2033.5,329.28125
1,64800,SQUID_INK,1838,20,,,,,1841,21,,,,,1839.5,449.6738281
1,64900,KELP,2034,2,2033,30,,,2037,32,,,,,2035.5,331.6601563
1,64900,SQUID_INK,1838,32,,,,,1841,32,,,,,1839.5,446.375
1,64900,RAINFOREST_RESIN,9996,2,9995,30,,,9998,4,10002,10,10004,2,9997,1278
1,65000,KELP,2036,1,2034,1,2033,26,2037,27,,,,,2036.5,332.2988281
1,65000,SQUID_INK,1841,1,1839,27,,,1842,27,,,,,1841.5,455.4658203
1,65000,RAINFOREST_RESIN,9996,1,9995,26,,,10002,5,10004,1,10005,26,9999,1286
1,65100,SQUID_INK,1838,26,,,,,1841,26,,,,,1839.5,452.34375
1,65100,RAINFOREST_RESIN,9998,10,9996,1,9995,25,10004,1,10005,25,,,10001,1286
1,65100,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,332.0351563
1,65200,RAINFOREST_RESIN,9996,1,9995,28,,,10002,6,10004,1,10005,28,9999,1286
1,65200,KELP,2034,3,2033,28,,,2037,29,,,,,2035.5,332.9355469
1,65200,SQUID_INK,1838,31,,,,,1841,29,,,,,1839.5,449.4462891
1,65300,KELP,2034,29,,,,,2036,1,2037,29,,,2035,335.0976563
1,65300,SQUID_INK,1837,29,,,,,1839,1,1840,29,,,1838,441.9609375
1,65300,RAINFOREST_RESIN,9995,29,,,,,10002,9,10005,29,,,9998.5,1286
1,65400,KELP,2034,19,,,,,2037,21,,,,,2035.5,334.2734375
1,65400,SQUID_INK,1837,21,,,,,1838,2,1841,21,,,1837.5,447.6826172
1,65400,RAINFOREST_RESIN,9998,10,9995,21,,,10005,21,,,,,10001.5,1286
1,65500,SQUID_INK,1838,20,,,,,1841,20,,,,,1839.5,453.5722656
1,65500,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1286
1,65500,KELP,2034,20,,,,,2037,20,,,,,2035.5,333.1484375
1,65600,RAINFOREST_RESIN,9998,3,9995,20,,,10005,20,,,,,10001.5,1286
1,65600,KELP,2034,26,,,,,2037,20,,,,,2035.5,334.2890625
1,65600,SQUID_INK,1838,6,1837,20,,,1841,20,,,,,1839.5,448.0917969
1,65700,KELP,2034,23,,,,,2037,24,,,,,2035.5,335.5878906
1,65700,SQUID_INK,1837,23,,,,,1840,24,,,,,1838.5,446.5175781
1,65700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1286
1,65800,KELP,2034,31,,,,,2037,30,,,,,2035.5,335.7480469
1,65800,SQUID_INK,1838,1,1837,30,,,1840,30,,,,,1839,447.6484375
1,65800,RAINFOREST_RESIN,10002,4,9995,30,,,10005,30,,,,,10003.5,1286
1,65900,SQUID_INK,1838,26,,,,,1841,26,,,,,1839.5,454.7480469
1,65900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1294
1,65900,KELP,2034,26,,,,,2037,26,,,,,2035.5,335.09375
1,66000,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1294
1,66000,KELP,2034,31,,,,,2037,25,,,,,2035.5,333.9355469
1,66000,SQUID_INK,1838,31,,,,,1841,25,,,,,1839.5,449.4921875
1,66100,KELP,2036,1,2034,25,,,2037,25,,,,,2036.5,336.0429688
1,66100,SQUID_INK,1839,1,1837,25,,,1840,25,,,,,1839.5,446.5244141
1,66100,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1294
1,66200,KELP,2035,5,2034,1,2033,22,2037,23,,,,,2036,334.0449219
1,66200,SQUID_INK,1839,5,1838,1,1837,22,1841,23,,,,,1840,448.4580078
1,66200,RAINFOREST_RESIN,10002,1,9996,1,9995,22,10004,1,10005,22,,,10003,1294
1,66300,RAINFOREST_RESIN,10000,3,9995,20,,,10002,5,10005,20,,,10001,1296
1,66300,SQUID_INK,1838,3,1837,20,,,1840,20,,,,,1839,448
1,66300,KELP,2035,3,2033,20,,,2037,20,,,,,2036,332.7773438
1,66400,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1296
1,66400,KELP,2034,2,2033,24,,,2037,26,,,,,2035.5,336.1568604
1,66400,SQUID_INK,1838,26,,,,,1841,26,,,,,1839.5,441.9433594
1,66500,KELP,2036,1,2034,1,2033,30,2037,31,,,,,2036.5,336.1976318
1,66500,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1296
1,66500,SQUID_INK,1839,1,1837,31,,,1840,31,,,,,1839.5,449.3740234
1,66600,KELP,2033,31,,,,,2037,31,,,,,2035,347.5
1,66600,SQUID_INK,1835,31,,,,,1838,31,,,,,1836.5,495.6796875
1,66600,RAINFOREST_RESIN,10002,3,9998,1,9996,2,10004,2,10005,29,,,10003,1296
1,66700,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1302
1,66700,SQUID_INK,1833,31,,,,,1836,26,,,,,1834.5,528.9804688
1,66700,KELP,2034,5,2033,26,,,2037,26,,,,,2035.5,346.7382813
1,66800,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1302
1,66800,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,346.2871094
1,66800,SQUID_INK,1832,26,,,,,1835,26,,,,,1833.5,547.8085938
1,66900,KELP,2034,3,2033,20,,,2037,20,,,,,2035.5,345.9570313
1,66900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1302
1,66900,SQUID_INK,1832,23,,,,,1835,20,,,,,1833.5,556.3476563
1,67000,KELP,2034,24,,,,,2037,24,,,,,2035.5,345.4003906
1,67000,SQUID_INK,1832,2,1831,22,,,1835,24,,,,,1833.5,557.8164063
1,67000,RAINFOREST_RESIN,9998,1,9996,2,9995,22,10004,2,10005,22,,,10001,1302
1,67100,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1302
1,67100,SQUID_INK,1833,26,,,,,1837,26,,,,,1835,520.84375
1,67100,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,345.9570313
1,67200,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1302
1,67200,KELP,2033,23,,,,,2035,6,2037,23,,,2034,346.0625
1,67200,SQUID_INK,1833,23,,,,,1835,6,1836,23,,,1834,528.265625
1,67300,KELP,2034,2,2033,21,,,2037,22,,,,,2035.5,346.9179688
1,67300,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1302
1,67300,SQUID_INK,1832,23,,,,,1835,22,,,,,1833.5,545.296875
1,67400,SQUID_INK,1833,37,,,,,1836,29,,,,,1834.5,528.3203125
1,67400,KELP,2034,37,,,,,2037,29,,,,,2035.5,346.8662109
1,67400,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1302
1,67500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1318
1,67500,SQUID_INK,1834,22,,,,,1837,22,,,,,1835.5,517.765625
1,67500,KELP,2033,22,,,,,2037,22,,,,,2035,347.0175781
1,67600,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1318
1,67600,SQUID_INK,1832,26,,,,,1835,26,,,,,1833.5,548.3789063
1,67600,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,347.0703125
1,67700,KELP,2034,2,2033,21,,,2035,3,2037,23,,,2034.5,347.2714844
1,67700,RAINFOREST_RESIN,9996,2,9995,21,,,10000,3,10004,2,10005,21,9998,1318
1,67700,SQUID_INK,1831,23,,,,,1832,3,1834,23,,,1831.5,572.7890625
1,67800,SQUID_INK,1833,38,,,,,1836,32,,,,,1834.5,541.8359375
1,67800,KELP,2034,8,2033,30,,,2037,32,,,,,2035.5,347.6486816
1,67800,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1318
1,67900,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1330
1,67900,SQUID_INK,1832,26,,,,,1835,26,,,,,1833.5,555.0292969
1,67900,KELP,2034,26,,,,,2037,26,,,,,2035.5,347.5290527
1,68000,RAINFOREST_RESIN,9995,25,,,,,10002,5,10005,25,,,9998.5,1330
1,68000,SQUID_INK,1835,1,1833,25,,,1836,25,,,,,1835.5,538.6191406
1,68000,KELP,2036,1,2033,25,,,2037,25,,,,,2036.5,347.5708008
1,68100,KELP,2034,8,2033,26,,,2037,27,,,,,2035.5,348.6245117
1,68100,RAINFOREST_RESIN,9996,1,9995,26,,,10002,8,10004,1,10005,26,9999,1330
1,68100,SQUID_INK,1836,8,1835,26,,,1839,27,,,,,1837.5,495.1582031
1,68200,SQUID_INK,1835,24,,,,,1838,24,,,,,1836.5,506.515625
1,68200,KELP,2034,1,2033,23,,,2037,24,,,,,2035.5,348.5908203
1,68200,RAINFOREST_RESIN,9996,1,9995,23,,,9998,1,10004,1,10005,23,9997,1330
1,68300,RAINFOREST_RESIN,9996,1,9995,25,,,10002,4,10004,1,10005,25,9999,1332
1,68300,SQUID_INK,1835,1,1834,25,,,1838,26,,,,,1836.5,511.3320313
1,68300,KELP,2034,1,2033,25,,,2037,26,,,,,2035.5,348.5615234
1,68400,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003,1332
1,68400,SQUID_INK,1835,31,,,,,1838,31,,,,,1836.5,501.2792969
1,68400,KELP,2034,1,2033,30,,,2037,31,,,,,2035.5,348.5615234
1,68500,KELP,2034,1,2033,22,,,2035,5,2037,23,,,2034.5,348.5922852
1,68500,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,1334
1,68500,SQUID_INK,1836,23,,,,,1838,5,1839,23,,,1837,483.7304688
1,68600,SQUID_INK,1838,27,,,,,1842,27,,,,,1840,451.9628906
1,68600,KELP,2033,27,,,,,2037,27,,,,,2035,350.1663818
1,68600,RAINFOREST_RESIN,9995,27,,,,,9998,1,10005,27,,,9996.5,1334
1,68700,RAINFOREST_RESIN,9998,10,9996,2,9995,20,10004,2,10005,20,,,10001,1336
1,68700,SQUID_INK,1838,22,,,,,1841,22,,,,,1839.5,464.2851563
1,68700,KELP,2034,2,2033,20,,,2037,22,,,,,2035.5,350.1663818
1,68800,RAINFOREST_RESIN,9996,1,9995,30,,,10000,6,10002,1,10004,1,9998,1336
1,68800,SQUID_INK,1837,1,1836,30,,,1838,6,1840,31,,,1837.5,478.8515625
1,68800,KELP,2034,1,2033,30,,,2035,6,2037,31,,,2034.5,350.1967773
1,68900,KELP,2034,25,,,,,2037,25,,,,,2035.5,351.8017578
1,68900,RAINFOREST_RESIN,9998,3,9996,2,9995,23,10004,2,10005,23,,,10001,1336
1,68900,SQUID_INK,1835,25,,,,,1838,25,,,,,1836.5,488.7099609
1,69000,SQUID_INK,1836,28,,,,,1839,28,,,,,1837.5,481.7753906
1,69000,KELP,2034,28,,,,,2037,28,,,,,2035.5,352.0859375
1,69000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1336
1,69100,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1336
1,69100,SQUID_INK,1837,27,,,,,1840,26,,,,,1838.5,477.3847656
1,69100,KELP,2034,27,,,,,2037,26,,,,,2035.5,352.3154297
1,69200,RAINFOREST_RESIN,9996,1,9995,20,,,10002,8,10004,1,10005,20,9999,1336
1,69200,SQUID_INK,1838,21,,,,,1841,21,,,,,1839.5,471.234375
1,69200,KELP,2034,1,2033,20,,,2037,21,,,,,2035.5,351.7607422
1,69300,KELP,2034,24,,,,,2037,24,,,,,2035.5,352.5654297
1,69300,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1336
1,69300,SQUID_INK,1839,24,,,,,1842,24,,,,,1840.5,465.9824219
1,69400,SQUID_INK,1839,4,1838,22,,,1842,22,,,,,1840.5,467.0917969
1,69400,KELP,2034,26,,,,,2037,22,,,,,2035.5,352.9667969
1,69400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1336
1,69500,RAINFOREST_RESIN,9996,1,9995,30,,,10002,8,10004,1,10005,30,9999,1336
1,69500,SQUID_INK,1838,33,,,,,1841,31,,,,,1839.5,469.3271484
1,69500,KELP,2034,33,,,,,2037,31,,,,,2035.5,353.5371094
1,69600,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1336
1,69600,SQUID_INK,1839,27,,,,,1842,27,,,,,1840.5,465.6972656
1,69600,KELP,2034,27,,,,,2037,27,,,,,2035.5,353.6982422
1,69700,KELP,2034,26,,,,,2037,26,,,,,2035.5,353.6181641
1,69700,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,1336
1,69700,SQUID_INK,1838,26,,,,,1841,26,,,,,1839.5,468.7265625
1,69800,SQUID_INK,1837,22,,,,,1840,23,,,,,1838.5,473.9511719
1,69800,KELP,2034,22,,,,,2037,23,,,,,2035.5,353.6972656
1,69800,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,1338
1,69900,RAINFOREST_RESIN,10002,1,9998,10,9996,2,10004,2,10005,24,,,10003,1338
1,69900,SQUID_INK,1838,26,,,,,1841,26,,,,,1839.5,470.1542969
1,69900,KELP,2034,26,,,,,2037,26,,,,,2035.5,353.6201172
1,70000,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1340
1,70000,SQUID_INK,1838,30,,,,,1841,30,,,,,1839.5,471.8105469
1,70000,KELP,2034,30,,,,,2037,30,,,,,2035.5,352.8056641
1,70100,KELP,2034,26,,,,,2037,27,,,,,2035.5,352.9638672
1,70100,RAINFOREST_RESIN,10002,1,9995,27,,,10005,27,,,,,10003.5,1340
1,70100,SQUID_INK,1839,26,,,,,1842,27,,,,,1840.5,465.8652344
1,70200,SQUID_INK,1838,30,,,,,1841,30,,,,,1839.5,469.2617188
1,70200,KELP,2034,30,,,,,2037,30,,,,,2035.5,353.2021484
1,70200,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1342
1,70300,SQUID_INK,1838,29,,,,,1841,25,,,,,1839.5,471.8369141
1,70300,KELP,2034,29,,,,,2037,25,,,,,2035.5,353.2871094
1,70300,RAINFOREST_RESIN,9998,10,9996,1,9995,24,10004,1,10005,24,,,10001,1342
1,70400,SQUID_INK,1838,31,,,,,1841,31,,,,,1839.5,468.9648438
1,70400,RAINFOREST_RESIN,10002,13,9996,2,9995,29,10004,2,10005,29,,,10003,1342
1,70400,KELP,2034,31,,,,,2037,31,,,,,2035.5,353.7382813
1,70500,KELP,2034,18,,,,,2037,21,,,,,2035.5,353.7421875
1,70500,RAINFOREST_RESIN,10002,1,9995,21,,,10005,21,,,,,10003.5,1368
1,70500,SQUID_INK,1838,18,,,,,1841,21,,,,,1839.5,472.6445313
1,70600,SQUID_INK,1840,2,1839,23,,,1842,23,,,,,1841,465.4101563
1,70600,RAINFOREST_RESIN,10002,1,10000,3,9996,1,10004,1,10005,22,,,10003,1370
1,70600,KELP,2035,2,2034,23,,,2037,23,,,,,2036,353.5292969
1,70700,SQUID_INK,1838,27,,,,,1841,27,,,,,1839.5,467.9609375
1,70700,KELP,2034,27,,,,,2037,27,,,,,2035.5,353.7392578
1,70700,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1372
1,70800,SQUID_INK,1838,22,,,,,1841,22,,,,,1839.5,475.234375
1,70800,RAINFOREST_RESIN,9996,2,9995,20,,,9998,5,10002,8,10004,2,9997,1376
1,70800,KELP,2034,22,,,,,2037,22,,,,,2035.5,354.4111328
1,70900,KELP,2034,20,,,,,2037,21,,,,,2035.5,354.234375
1,70900,SQUID_INK,1838,20,,,,,1841,21,,,,,1839.5,474.2988281
1,70900,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1386
1,71000,RAINFOREST_RESIN,9996,2,9995,28,,,9998,3,10004,2,10005,28,9997,1386
1,71000,KELP,2034,30,,,,,2036,1,2037,30,,,2035,354.234375
1,71000,SQUID_INK,1837,30,,,,,1838,1,1840,30,,,1837.5,485.5566406
1,71100,KELP,2034,36,,,,,2037,30,,,,,2035.5,353.46875
1,71100,SQUID_INK,1837,36,,,,,1840,30,,,,,1838.5,482.7304688
1,71100,RAINFOREST_RESIN,9998,4,9995,30,,,10005,30,,,,,10001.5,1392
1,71200,SQUID_INK,1838,28,,,,,1842,28,,,,,1840,468.9082031
1,71200,RAINFOREST_RESIN,9996,1,9995,27,,,9998,1,10004,1,10005,27,9997,1392
1,71200,KELP,2034,28,,,,,2037,28,,,,,2035.5,353.046875
1,71300,KELP,2034,30,,,,,2036,8,2037,30,,,2035,353.4023438
1,71300,SQUID_INK,1837,30,,,,,1839,8,1840,2,1841,28,1838,478.8496094
1,71300,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1394
1,71400,RAINFOREST_RESIN,10002,2,9996,2,9995,25,10004,2,10005,25,,,10003,1394
1,71400,KELP,2034,27,,,,,2036,6,2037,27,,,2035,347.3808594
1,71400,SQUID_INK,1838,2,1837,25,,,1839,6,1841,27,,,1838.5,477.9018555
1,71500,KELP,2033,26,,,,,2035,5,2037,26,,,2034,340.78125
1,71500,SQUID_INK,1838,26,,,,,1840,5,1841,26,,,1839,482.2958984
1,71500,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1406
1,71600,SQUID_INK,1841,31,,,,,1844,2,1845,29,,,1842.5,512.3164063
